Axis1,Axis2,Axis3,datetime,hand,hand_dominance,type,hand_type,session,hand_label,id
0,0,0,2017-06-06 16:02:45,R,L,td,ndom,dom,ndom,TD5
106,87,13,2017-06-06 16:02:45,L,L,td,dom,dom,dom,TD5
131,132,59,2017-06-06 16:02:46,L,L,td,dom,dom,dom,TD5
0,5,0,2017-06-06 16:02:46,R,L,td,ndom,dom,ndom,TD5
0,0,0,2017-06-06 16:02:47,R,L,td,ndom,dom,ndom,TD5
67,56,40,2017-06-06 16:02:47,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:02:48,R,L,td,ndom,dom,ndom,TD5
104,62,69,2017-06-06 16:02:48,L,L,td,dom,dom,dom,TD5
87,45,51,2017-06-06 16:02:49,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:02:49,R,L,td,ndom,dom,ndom,TD5
0,1,0,2017-06-06 16:02:50,R,L,td,ndom,dom,ndom,TD5
123,70,42,2017-06-06 16:02:50,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:02:51,R,L,td,ndom,dom,ndom,TD5
89,104,52,2017-06-06 16:02:51,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:02:52,R,L,td,ndom,dom,ndom,TD5
144,90,86,2017-06-06 16:02:52,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:02:53,R,L,td,ndom,dom,ndom,TD5
98,27,69,2017-06-06 16:02:53,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:02:54,R,L,td,ndom,dom,ndom,TD5
143,89,59,2017-06-06 16:02:54,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:02:55,R,L,td,ndom,dom,ndom,TD5
14,97,6,2017-06-06 16:02:55,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:02:56,R,L,td,ndom,dom,ndom,TD5
163,110,44,2017-06-06 16:02:56,L,L,td,dom,dom,dom,TD5
0,4,9,2017-06-06 16:02:57,R,L,td,ndom,dom,ndom,TD5
149,72,49,2017-06-06 16:02:57,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:02:58,R,L,td,ndom,dom,ndom,TD5
102,144,27,2017-06-06 16:02:58,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:02:59,R,L,td,ndom,dom,ndom,TD5
123,119,50,2017-06-06 16:02:59,L,L,td,dom,dom,dom,TD5
89,73,11,2017-06-06 16:03:00,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:03:00,R,L,td,ndom,dom,ndom,TD5
78,91,48,2017-06-06 16:03:01,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:03:01,R,L,td,ndom,dom,ndom,TD5
118,100,94,2017-06-06 16:03:02,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:03:02,R,L,td,ndom,dom,ndom,TD5
92,65,81,2017-06-06 16:03:03,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:03:03,R,L,td,ndom,dom,ndom,TD5
0,0,0,2017-06-06 16:03:04,R,L,td,ndom,dom,ndom,TD5
89,82,28,2017-06-06 16:03:04,L,L,td,dom,dom,dom,TD5
0,13,14,2017-06-06 16:03:05,R,L,td,ndom,dom,ndom,TD5
77,94,80,2017-06-06 16:03:05,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:03:06,R,L,td,ndom,dom,ndom,TD5
112,107,40,2017-06-06 16:03:06,L,L,td,dom,dom,dom,TD5
119,71,44,2017-06-06 16:03:07,L,L,td,dom,dom,dom,TD5
0,0,6,2017-06-06 16:03:07,R,L,td,ndom,dom,ndom,TD5
100,91,48,2017-06-06 16:03:08,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:03:08,R,L,td,ndom,dom,ndom,TD5
0,0,0,2017-06-06 16:03:09,R,L,td,ndom,dom,ndom,TD5
31,61,5,2017-06-06 16:03:09,L,L,td,dom,dom,dom,TD5
134,62,60,2017-06-06 16:03:10,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:03:10,R,L,td,ndom,dom,ndom,TD5
98,52,38,2017-06-06 16:03:11,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:03:11,R,L,td,ndom,dom,ndom,TD5
105,56,62,2017-06-06 16:03:12,L,L,td,dom,dom,dom,TD5
0,0,7,2017-06-06 16:03:12,R,L,td,ndom,dom,ndom,TD5
121,56,30,2017-06-06 16:03:13,L,L,td,dom,dom,dom,TD5
0,0,4,2017-06-06 16:03:13,R,L,td,ndom,dom,ndom,TD5
0,0,0,2017-06-06 16:03:14,R,L,td,ndom,dom,ndom,TD5
25,105,13,2017-06-06 16:03:14,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:03:15,R,L,td,ndom,dom,ndom,TD5
37,67,8,2017-06-06 16:03:15,L,L,td,dom,dom,dom,TD5
0,0,0,2017-06-06 16:05:20,L,L,td,dom,ndom,dom,TD5
58,88,56,2017-06-06 16:05:20,R,L,td,ndom,ndom,ndom,TD5
82,67,54,2017-06-06 16:05:21,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:21,L,L,td,dom,ndom,dom,TD5
32,19,4,2017-06-06 16:05:22,L,L,td,dom,ndom,dom,TD5
117,69,114,2017-06-06 16:05:22,R,L,td,ndom,ndom,ndom,TD5
54,48,27,2017-06-06 16:05:23,L,L,td,dom,ndom,dom,TD5
166,121,114,2017-06-06 16:05:23,R,L,td,ndom,ndom,ndom,TD5
107,90,67,2017-06-06 16:05:24,R,L,td,ndom,ndom,ndom,TD5
37,1,5,2017-06-06 16:05:24,L,L,td,dom,ndom,dom,TD5
6,51,29,2017-06-06 16:05:25,R,L,td,ndom,ndom,ndom,TD5
15,5,5,2017-06-06 16:05:25,L,L,td,dom,ndom,dom,TD5
0,0,0,2017-06-06 16:05:26,L,L,td,dom,ndom,dom,TD5
61,104,19,2017-06-06 16:05:26,R,L,td,ndom,ndom,ndom,TD5
58,176,53,2017-06-06 16:05:27,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:27,L,L,td,dom,ndom,dom,TD5
1,0,0,2017-06-06 16:05:28,L,L,td,dom,ndom,dom,TD5
99,150,90,2017-06-06 16:05:28,R,L,td,ndom,ndom,ndom,TD5
19,0,8,2017-06-06 16:05:29,L,L,td,dom,ndom,dom,TD5
75,114,50,2017-06-06 16:05:29,R,L,td,ndom,ndom,ndom,TD5
43,59,27,2017-06-06 16:05:30,L,L,td,dom,ndom,dom,TD5
96,71,56,2017-06-06 16:05:30,R,L,td,ndom,ndom,ndom,TD5
0,20,22,2017-06-06 16:05:31,L,L,td,dom,ndom,dom,TD5
54,118,52,2017-06-06 16:05:31,R,L,td,ndom,ndom,ndom,TD5
0,13,8,2017-06-06 16:05:32,L,L,td,dom,ndom,dom,TD5
88,99,50,2017-06-06 16:05:32,R,L,td,ndom,ndom,ndom,TD5
89,86,68,2017-06-06 16:05:33,R,L,td,ndom,ndom,ndom,TD5
0,0,2,2017-06-06 16:05:33,L,L,td,dom,ndom,dom,TD5
95,203,52,2017-06-06 16:05:34,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:34,L,L,td,dom,ndom,dom,TD5
110,63,50,2017-06-06 16:05:35,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:35,L,L,td,dom,ndom,dom,TD5
106,138,69,2017-06-06 16:05:36,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:36,L,L,td,dom,ndom,dom,TD5
0,0,0,2017-06-06 16:05:37,L,L,td,dom,ndom,dom,TD5
80,97,52,2017-06-06 16:05:37,R,L,td,ndom,ndom,ndom,TD5
79,129,58,2017-06-06 16:05:38,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:38,L,L,td,dom,ndom,dom,TD5
69,62,21,2017-06-06 16:05:39,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:39,L,L,td,dom,ndom,dom,TD5
117,77,109,2017-06-06 16:05:40,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:40,L,L,td,dom,ndom,dom,TD5
104,121,38,2017-06-06 16:05:41,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:41,L,L,td,dom,ndom,dom,TD5
53,72,57,2017-06-06 16:05:42,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:42,L,L,td,dom,ndom,dom,TD5
0,0,0,2017-06-06 16:05:43,L,L,td,dom,ndom,dom,TD5
106,223,63,2017-06-06 16:05:43,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:44,L,L,td,dom,ndom,dom,TD5
175,70,114,2017-06-06 16:05:44,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:45,L,L,td,dom,ndom,dom,TD5
136,86,102,2017-06-06 16:05:45,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:46,L,L,td,dom,ndom,dom,TD5
99,57,100,2017-06-06 16:05:46,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:47,L,L,td,dom,ndom,dom,TD5
113,150,73,2017-06-06 16:05:47,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:48,L,L,td,dom,ndom,dom,TD5
142,167,90,2017-06-06 16:05:48,R,L,td,ndom,ndom,ndom,TD5
106,115,97,2017-06-06 16:05:49,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:49,L,L,td,dom,ndom,dom,TD5
0,0,0,2017-06-06 16:05:50,L,L,td,dom,ndom,dom,TD5
62,95,54,2017-06-06 16:05:50,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:51,L,L,td,dom,ndom,dom,TD5
157,95,148,2017-06-06 16:05:51,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:52,L,L,td,dom,ndom,dom,TD5
62,189,42,2017-06-06 16:05:52,R,L,td,ndom,ndom,ndom,TD5
127,105,51,2017-06-06 16:05:53,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:53,L,L,td,dom,ndom,dom,TD5
53,100,48,2017-06-06 16:05:54,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:54,L,L,td,dom,ndom,dom,TD5
80,57,54,2017-06-06 16:05:55,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:55,L,L,td,dom,ndom,dom,TD5
83,47,76,2017-06-06 16:05:56,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:56,L,L,td,dom,ndom,dom,TD5
122,64,75,2017-06-06 16:05:57,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:57,L,L,td,dom,ndom,dom,TD5
147,67,66,2017-06-06 16:05:58,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:05:58,L,L,td,dom,ndom,dom,TD5
0,0,0,2017-06-06 16:05:59,L,L,td,dom,ndom,dom,TD5
159,81,128,2017-06-06 16:05:59,R,L,td,ndom,ndom,ndom,TD5
189,81,144,2017-06-06 16:06:00,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:06:00,L,L,td,dom,ndom,dom,TD5
119,118,126,2017-06-06 16:06:01,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:06:01,L,L,td,dom,ndom,dom,TD5
123,69,134,2017-06-06 16:06:02,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:06:02,L,L,td,dom,ndom,dom,TD5
0,0,0,2017-06-06 16:06:03,L,L,td,dom,ndom,dom,TD5
103,81,97,2017-06-06 16:06:03,R,L,td,ndom,ndom,ndom,TD5
108,115,99,2017-06-06 16:06:04,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:06:04,L,L,td,dom,ndom,dom,TD5
81,91,86,2017-06-06 16:06:05,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:06:05,L,L,td,dom,ndom,dom,TD5
0,0,0,2017-06-06 16:06:06,L,L,td,dom,ndom,dom,TD5
107,57,51,2017-06-06 16:06:06,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:06:07,L,L,td,dom,ndom,dom,TD5
86,79,111,2017-06-06 16:06:07,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:06:08,L,L,td,dom,ndom,dom,TD5
123,145,21,2017-06-06 16:06:08,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:06:09,L,L,td,dom,ndom,dom,TD5
136,161,61,2017-06-06 16:06:09,R,L,td,ndom,ndom,ndom,TD5
0,0,2,2017-06-06 16:06:10,L,L,td,dom,ndom,dom,TD5
65,53,57,2017-06-06 16:06:10,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:06:11,L,L,td,dom,ndom,dom,TD5
98,48,45,2017-06-06 16:06:11,R,L,td,ndom,ndom,ndom,TD5
135,105,109,2017-06-06 16:06:12,R,L,td,ndom,ndom,ndom,TD5
0,11,0,2017-06-06 16:06:12,L,L,td,dom,ndom,dom,TD5
0,0,0,2017-06-06 16:06:13,L,L,td,dom,ndom,dom,TD5
158,73,96,2017-06-06 16:06:13,R,L,td,ndom,ndom,ndom,TD5
136,80,68,2017-06-06 16:06:14,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:06:14,L,L,td,dom,ndom,dom,TD5
162,123,106,2017-06-06 16:06:15,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:06:15,L,L,td,dom,ndom,dom,TD5
0,0,0,2017-06-06 16:06:16,L,L,td,dom,ndom,dom,TD5
119,127,142,2017-06-06 16:06:16,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:06:17,L,L,td,dom,ndom,dom,TD5
160,106,147,2017-06-06 16:06:17,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:06:18,L,L,td,dom,ndom,dom,TD5
172,142,122,2017-06-06 16:06:18,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:06:19,L,L,td,dom,ndom,dom,TD5
126,76,51,2017-06-06 16:06:19,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:06:20,L,L,td,dom,ndom,dom,TD5
29,0,7,2017-06-06 16:06:20,R,L,td,ndom,ndom,ndom,TD5
0,0,0,2017-06-06 16:09:20,L,R,td,ndom,dom,ndom,TD6
105,91,121,2017-06-06 16:09:20,R,R,td,dom,dom,dom,TD6
106,94,150,2017-06-06 16:09:21,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:21,L,R,td,ndom,dom,ndom,TD6
0,0,0,2017-06-06 16:09:22,L,R,td,ndom,dom,ndom,TD6
107,96,54,2017-06-06 16:09:22,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:23,L,R,td,ndom,dom,ndom,TD6
115,74,105,2017-06-06 16:09:23,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:24,L,R,td,ndom,dom,ndom,TD6
80,83,87,2017-06-06 16:09:24,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:25,L,R,td,ndom,dom,ndom,TD6
133,96,90,2017-06-06 16:09:25,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:26,L,R,td,ndom,dom,ndom,TD6
108,58,91,2017-06-06 16:09:26,R,R,td,dom,dom,dom,TD6
63,57,97,2017-06-06 16:09:27,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:27,L,R,td,ndom,dom,ndom,TD6
0,0,0,2017-06-06 16:09:28,L,R,td,ndom,dom,ndom,TD6
40,72,77,2017-06-06 16:09:28,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:29,L,R,td,ndom,dom,ndom,TD6
111,55,130,2017-06-06 16:09:29,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:30,L,R,td,ndom,dom,ndom,TD6
95,33,63,2017-06-06 16:09:30,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:31,L,R,td,ndom,dom,ndom,TD6
184,52,71,2017-06-06 16:09:31,R,R,td,dom,dom,dom,TD6
97,86,80,2017-06-06 16:09:32,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:32,L,R,td,ndom,dom,ndom,TD6
173,126,92,2017-06-06 16:09:33,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:33,L,R,td,ndom,dom,ndom,TD6
135,111,94,2017-06-06 16:09:34,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:34,L,R,td,ndom,dom,ndom,TD6
68,194,82,2017-06-06 16:09:35,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:35,L,R,td,ndom,dom,ndom,TD6
0,0,0,2017-06-06 16:09:36,L,R,td,ndom,dom,ndom,TD6
102,66,57,2017-06-06 16:09:36,R,R,td,dom,dom,dom,TD6
139,145,47,2017-06-06 16:09:37,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:37,L,R,td,ndom,dom,ndom,TD6
0,0,0,2017-06-06 16:09:38,L,R,td,ndom,dom,ndom,TD6
87,100,96,2017-06-06 16:09:38,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:39,L,R,td,ndom,dom,ndom,TD6
106,46,112,2017-06-06 16:09:39,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:40,L,R,td,ndom,dom,ndom,TD6
53,113,120,2017-06-06 16:09:40,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:41,L,R,td,ndom,dom,ndom,TD6
94,67,144,2017-06-06 16:09:41,R,R,td,dom,dom,dom,TD6
131,90,149,2017-06-06 16:09:42,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:42,L,R,td,ndom,dom,ndom,TD6
0,0,0,2017-06-06 16:09:43,L,R,td,ndom,dom,ndom,TD6
135,79,113,2017-06-06 16:09:43,R,R,td,dom,dom,dom,TD6
111,87,85,2017-06-06 16:09:44,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:44,L,R,td,ndom,dom,ndom,TD6
75,128,90,2017-06-06 16:09:45,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:45,L,R,td,ndom,dom,ndom,TD6
0,0,0,2017-06-06 16:09:46,L,R,td,ndom,dom,ndom,TD6
108,150,98,2017-06-06 16:09:46,R,R,td,dom,dom,dom,TD6
120,174,72,2017-06-06 16:09:47,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:47,L,R,td,ndom,dom,ndom,TD6
117,55,95,2017-06-06 16:09:48,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:48,L,R,td,ndom,dom,ndom,TD6
66,56,83,2017-06-06 16:09:49,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:49,L,R,td,ndom,dom,ndom,TD6
89,126,122,2017-06-06 16:09:50,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:50,L,R,td,ndom,dom,ndom,TD6
0,0,0,2017-06-06 16:09:51,L,R,td,ndom,dom,ndom,TD6
107,169,90,2017-06-06 16:09:51,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:52,L,R,td,ndom,dom,ndom,TD6
69,105,115,2017-06-06 16:09:52,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:53,L,R,td,ndom,dom,ndom,TD6
95,146,130,2017-06-06 16:09:53,R,R,td,dom,dom,dom,TD6
111,34,96,2017-06-06 16:09:54,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:54,L,R,td,ndom,dom,ndom,TD6
0,0,0,2017-06-06 16:09:55,L,R,td,ndom,dom,ndom,TD6
147,102,80,2017-06-06 16:09:55,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:56,L,R,td,ndom,dom,ndom,TD6
79,57,78,2017-06-06 16:09:56,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:57,L,R,td,ndom,dom,ndom,TD6
73,55,133,2017-06-06 16:09:57,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:58,L,R,td,ndom,dom,ndom,TD6
115,140,149,2017-06-06 16:09:58,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:09:59,L,R,td,ndom,dom,ndom,TD6
183,88,52,2017-06-06 16:09:59,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:10:00,L,R,td,ndom,dom,ndom,TD6
133,70,66,2017-06-06 16:10:00,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:10:01,L,R,td,ndom,dom,ndom,TD6
61,95,116,2017-06-06 16:10:01,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:10:02,L,R,td,ndom,dom,ndom,TD6
53,122,116,2017-06-06 16:10:02,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:10:03,L,R,td,ndom,dom,ndom,TD6
27,73,67,2017-06-06 16:10:03,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:10:04,L,R,td,ndom,dom,ndom,TD6
54,63,137,2017-06-06 16:10:04,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:10:05,L,R,td,ndom,dom,ndom,TD6
23,81,179,2017-06-06 16:10:05,R,R,td,dom,dom,dom,TD6
86,107,163,2017-06-06 16:10:06,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:10:06,L,R,td,ndom,dom,ndom,TD6
95,69,118,2017-06-06 16:10:07,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:10:07,L,R,td,ndom,dom,ndom,TD6
0,0,0,2017-06-06 16:10:08,L,R,td,ndom,dom,ndom,TD6
78,75,92,2017-06-06 16:10:08,R,R,td,dom,dom,dom,TD6
67,88,70,2017-06-06 16:10:09,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:10:09,L,R,td,ndom,dom,ndom,TD6
0,0,0,2017-06-06 16:10:10,L,R,td,ndom,dom,ndom,TD6
55,127,186,2017-06-06 16:10:10,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:10:11,L,R,td,ndom,dom,ndom,TD6
88,114,118,2017-06-06 16:10:11,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:10:12,L,R,td,ndom,dom,ndom,TD6
71,53,114,2017-06-06 16:10:12,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:10:13,L,R,td,ndom,dom,ndom,TD6
106,52,103,2017-06-06 16:10:13,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:10:14,L,R,td,ndom,dom,ndom,TD6
80,51,74,2017-06-06 16:10:14,R,R,td,dom,dom,dom,TD6
106,59,151,2017-06-06 16:10:15,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:10:15,L,R,td,ndom,dom,ndom,TD6
77,98,145,2017-06-06 16:10:16,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:10:16,L,R,td,ndom,dom,ndom,TD6
104,72,72,2017-06-06 16:10:17,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:10:17,L,R,td,ndom,dom,ndom,TD6
55,182,140,2017-06-06 16:10:18,R,R,td,dom,dom,dom,TD6
0,0,0,2017-06-06 16:10:18,L,R,td,ndom,dom,ndom,TD6
103,163,98,2017-06-06 16:10:19,R,R,td,dom,dom,dom,TD6
7,0,45,2017-06-06 16:10:19,L,R,td,ndom,dom,ndom,TD6
0,1,54,2017-06-06 16:10:20,L,R,td,ndom,dom,ndom,TD6
87,42,20,2017-06-06 16:10:20,R,R,td,dom,dom,dom,TD6
118,100,50,2017-06-06 16:12:05,L,R,td,ndom,ndom,ndom,TD6
0,0,0,2017-06-06 16:12:05,R,R,td,dom,ndom,dom,TD6
56,97,40,2017-06-06 16:12:06,L,R,td,ndom,ndom,ndom,TD6
0,0,0,2017-06-06 16:12:06,R,R,td,dom,ndom,dom,TD6
88,42,112,2017-06-06 16:12:07,L,R,td,ndom,ndom,ndom,TD6
0,0,0,2017-06-06 16:12:07,R,R,td,dom,ndom,dom,TD6
118,110,70,2017-06-06 16:12:08,L,R,td,ndom,ndom,ndom,TD6
0,0,6,2017-06-06 16:12:08,R,R,td,dom,ndom,dom,TD6
71,124,73,2017-06-06 16:12:09,L,R,td,ndom,ndom,ndom,TD6
0,0,2,2017-06-06 16:12:09,R,R,td,dom,ndom,dom,TD6
0,0,0,2017-06-06 16:12:10,R,R,td,dom,ndom,dom,TD6
68,84,29,2017-06-06 16:12:10,L,R,td,ndom,ndom,ndom,TD6
149,33,40,2017-06-06 16:12:11,L,R,td,ndom,ndom,ndom,TD6
0,0,0,2017-06-06 16:12:11,R,R,td,dom,ndom,dom,TD6
0,0,0,2017-06-06 16:12:12,R,R,td,dom,ndom,dom,TD6
43,74,25,2017-06-06 16:12:12,L,R,td,ndom,ndom,ndom,TD6
78,71,25,2017-06-06 16:12:13,L,R,td,ndom,ndom,ndom,TD6
0,0,0,2017-06-06 16:12:13,R,R,td,dom,ndom,dom,TD6
0,0,0,2017-06-06 16:12:14,R,R,td,dom,ndom,dom,TD6
101,71,18,2017-06-06 16:12:14,L,R,td,ndom,ndom,ndom,TD6
0,0,0,2017-06-06 16:12:15,R,R,td,dom,ndom,dom,TD6
96,89,47,2017-06-06 16:12:15,L,R,td,ndom,ndom,ndom,TD6
118,42,78,2017-06-06 16:12:16,L,R,td,ndom,ndom,ndom,TD6
0,0,0,2017-06-06 16:12:16,R,R,td,dom,ndom,dom,TD6
0,0,0,2017-06-06 16:12:17,R,R,td,dom,ndom,dom,TD6
130,56,105,2017-06-06 16:12:17,L,R,td,ndom,ndom,ndom,TD6
0,0,0,2017-06-06 16:12:18,R,R,td,dom,ndom,dom,TD6
121,58,85,2017-06-06 16:12:18,L,R,td,ndom,ndom,ndom,TD6
0,0,0,2017-06-06 16:12:19,R,R,td,dom,ndom,dom,TD6
82,44,54,2017-06-06 16:12:19,L,R,td,ndom,ndom,ndom,TD6
0,0,2,2017-06-06 16:12:20,R,R,td,dom,ndom,dom,TD6
109,70,59,2017-06-06 16:12:20,L,R,td,ndom,ndom,ndom,TD6
0,0,0,2017-06-06 16:12:21,R,R,td,dom,ndom,dom,TD6
88,84,65,2017-06-06 16:12:21,L,R,td,ndom,ndom,ndom,TD6
0,0,0,2017-06-06 16:12:22,R,R,td,dom,ndom,dom,TD6
138,52,34,2017-06-06 16:12:22,L,R,td,ndom,ndom,ndom,TD6
0,0,0,2017-06-06 16:12:23,R,R,td,dom,ndom,dom,TD6
82,54,73,2017-06-06 16:12:23,L,R,td,ndom,ndom,ndom,TD6
0,0,0,2017-06-06 16:12:24,R,R,td,dom,ndom,dom,TD6
45,85,34,2017-06-06 16:12:24,L,R,td,ndom,ndom,ndom,TD6
0,0,0,2017-06-06 16:12:25,R,R,td,dom,ndom,dom,TD6
114,71,68,2017-06-06 16:12:25,L,R,td,ndom,ndom,ndom,TD6
0,0,0,2017-06-06 16:12:26,R,R,td,dom,ndom,dom,TD6
95,87,57,2017-06-06 16:12:26,L,R,td,ndom,ndom,ndom,TD6
0,0,0,2017-06-06 16:12:27,R,R,td,dom,ndom,dom,TD6
91,103,19,2017-06-06 16:12:27,L,R,td,ndom,ndom,ndom,TD6
103,67,49,2017-06-06 16:12:28,L,R,td,ndom,ndom,ndom,TD6
